Date,High,Low,Open,Close,Volume,Adj Close
2021-01-25,352.70001220703125,345.3399963378906,348.9800109863281,348.32000732421875,397000,348.32000732421875
2021-01-26,350.0,339.4700012207031,349.69000244140625,340.8900146484375,455700,340.8900146484375
2021-01-27,342.69000244140625,327.1300048828125,334.3800048828125,328.6000061035156,581900,328.6000061035156
2021-01-28,387.3999938964844,334.3699951171875,340.0,355.1300048828125,973900,355.1300048828125
2021-01-29,354.69000244140625,337.92999267578125,348.3999938964844,348.25,423300,348.25
2021-02-01,353.0799865722656,341.6700134277344,345.6400146484375,341.8599853515625,304600,341.8599853515625
2021-02-02,351.45001220703125,339.6600036621094,346.1300048828125,347.8399963378906,297200,347.8399963378906
2021-02-03,335.9700012207031,321.010009765625,327.9200134277344,326.2300109863281,792300,326.2300109863281
2021-02-04,332.8900146484375,323.07000732421875,327.7300109863281,324.7799987792969,411300,324.7799987792969
2021-02-05,331.29998779296875,323.8500061035156,326.8500061035156,327.8500061035156,255400,327.8500061035156
2021-02-08,331.55999755859375,323.5899963378906,330.3999938964844,325.8599853515625,211900,325.8599853515625
2021-02-09,327.9100036621094,321.8399963378906,326.6000061035156,324.4800109863281,212600,324.4800109863281
2021-02-10,327.30999755859375,321.6700134277344,326.2900085449219,324.510009765625,277800,324.510009765625
2021-02-11,327.42999267578125,319.489990234375,324.739990234375,322.92999267578125,273100,322.92999267578125
2021-02-12,328.9800109863281,321.8999938964844,324.5400085449219,328.3599853515625,224100,328.3599853515625
2021-02-16,334.489990234375,319.2200012207031,330.6700134277344,322.7799987792969,413200,322.7799987792969
2021-02-17,321.739990234375,314.0,314.010009765625,316.29998779296875,349300,316.29998779296875
2021-02-18,326.0,311.8900146484375,312.1400146484375,322.0799865722656,493300,322.0799865722656
2021-02-19,333.6199951171875,317.010009765625,320.8800048828125,331.9700012207031,360300,331.9700012207031
2021-02-22,332.8399963378906,321.9200134277344,330.3900146484375,322.75,324000,322.75
2021-02-23,323.010009765625,310.5,319.5400085449219,321.69000244140625,335100,321.69000244140625
2021-02-24,327.7300109863281,316.75,320.3999938964844,323.7799987792969,224500,323.7799987792969
2021-02-25,326.92999267578125,317.5899963378906,324.0199890136719,320.4700012207031,302300,320.4700012207031
2021-02-26,327.82000732421875,314.42999267578125,322.010009765625,324.54998779296875,430000,324.54998779296875
2021-03-01,330.9800109863281,322.94000244140625,329.5899963378906,324.260009765625,196900,324.260009765625
2021-03-02,327.7799987792969,318.4599914550781,325.55999755859375,325.30999755859375,204400,325.30999755859375
2021-03-03,325.260009765625,306.70001220703125,323.1400146484375,307.6000061035156,297100,307.6000061035156
2021-03-04,311.6499938964844,289.5199890136719,306.2900085449219,295.6300048828125,331700,295.6300048828125
2021-03-05,302.57000732421875,281.0,296.5,301.2200012207031,411900,301.2200012207031
