Date,High,Low,Open,Close,Volume,Adj Close
2021-01-25,164.6699981689453,156.38999938964844,163.67999267578125,159.66000366210938,1847100.0,157.2015838623047
2021-01-26,160.11000061035156,156.55999755859375,160.00999450683594,157.6300048828125,824700.0,155.20281982421875
2021-01-27,154.4499969482422,143.14999389648438,152.64999389648438,147.92999267578125,3368300.0,145.65219116210938
2021-01-28,154.6699981689453,148.5,149.6199951171875,153.33999633789062,1634500.0,150.9788818359375
2021-01-29,154.5500030517578,148.27999877929688,153.0,149.13999938964844,1292800.0,146.8435516357422
2021-02-01,155.5,150.02999877929688,151.1300048828125,150.97000122070312,1671700.0,148.64540100097656
2021-02-02,156.5800018310547,151.0800018310547,151.8699951171875,154.0800018310547,1569200.0,151.70748901367188
2021-02-03,156.3300018310547,152.13999938964844,155.11000061035156,155.27999877929688,1226900.0,152.88900756835938
2021-02-04,159.5399932861328,155.50999450683594,156.52999877929688,158.47999572753906,852700.0,156.0397491455078
2021-02-05,160.25,156.5,159.97999572753906,157.27999877929688,877900.0,154.85821533203125
2021-02-08,160.02000427246094,157.55999755859375,158.3800048828125,158.44000244140625,957800.0,156.0003662109375
2021-02-09,162.13999938964844,157.39999389648438,158.0,160.6699981689453,709300.0,158.19601440429688
2021-02-10,163.5,158.39999389648438,161.77000427246094,161.86000061035156,974200.0,159.36770629882812
2021-02-11,161.77999877929688,154.07000732421875,161.0,154.4600067138672,1538400.0,152.08164978027344
2021-02-12,155.6699981689453,152.66000366210938,154.9499969482422,152.80999755859375,847100.0,150.45706176757812
2021-02-16,157.99000549316406,151.00999450683594,151.00999450683594,155.50999450683594,1932900.0,153.115478515625
2021-02-17,162.92999267578125,154.42999267578125,154.82000732421875,161.82000732421875,1590600.0,159.32833862304688
2021-02-18,167.67999267578125,159.7100067138672,160.02000427246094,167.5500030517578,1584500.0,164.9700927734375
2021-02-19,167.6699981689453,164.0500030517578,167.5500030517578,165.97999572753906,918300.0,163.4242401123047
2021-02-22,169.30999755859375,164.5,165.1300048828125,167.6999969482422,957900.0,165.11778259277344
2021-02-23,169.41000366210938,163.85000610351562,169.41000366210938,166.19000244140625,906200.0,163.63104248046875
2021-02-24,167.10000610351562,163.4600067138672,166.94000244140625,166.14999389648438,948800.0,163.5916290283203
2021-02-25,166.67999267578125,160.0500030517578,166.52999877929688,160.6699981689453,872200.0,158.19601440429688
2021-02-26,163.30999755859375,160.02999877929688,162.36000061035156,160.35000610351562,951600.0,157.88096618652344
2021-03-01,163.74000549316406,161.77000427246094,162.1300048828125,162.66000366210938,814500.0,160.1553955078125
2021-03-02,166.25,161.19000244140625,163.1300048828125,164.83999633789062,847400.0,162.3018035888672
2021-03-03,169.0800018310547,164.14999389648438,164.19000244140625,165.8300018310547,757500.0,163.2765655517578
2021-03-04,167.8300018310547,162.44000244140625,165.88999938964844,165.5399932861328,862700.0,162.99102783203125
2021-03-05,172.11000061035156,165.22999572753906,167.0399932861328,171.50999450683594,817200.0,168.86911010742188
2021-03-08,177.6999969482422,171.9499969482422,172.52000427246094,176.5,1330700.0,173.7822723388672
2021-03-09,178.36000061035156,172.92999267578125,178.00999450683594,173.0500030517578,1141600.0,170.38540649414062
2021-03-10,177.25,170.91000366210938,173.99000549316406,176.33999633789062,1014600.0,173.62474060058594
2021-03-11,177.44000244140625,173.3699951171875,176.33999633789062,173.63999938964844,850300.0,170.96630859375
2021-03-12,179.75,173.64999389648438,174.13999938964844,179.5800018310547,1040900.0,176.81484985351562
2021-03-15,181.8300018310547,178.19000244140625,179.05999755859375,181.69000244140625,961600.0,178.8923797607422
2021-03-16,182.8800048828125,177.22000122070312,182.58999633789062,179.11000061035156,987300.0,176.3520965576172
2021-03-17,183.08999633789062,178.99000549316406,180.77000427246094,181.9600067138672,1094600.0,179.158203125
2021-03-18,184.91000366210938,181.13999938964844,181.13999938964844,183.72999572753906,862400.0,181.14984130859375
2021-03-19,187.17999267578125,181.4499969482422,182.0500030517578,186.0,1818900.0,183.38795471191406
2021-03-22,187.3300018310547,180.02000427246094,185.02000427246094,182.99000549316406,900800.0,180.42022705078125
2021-03-23,185.1300048828125,179.02999877929688,182.8699951171875,179.52999877929688,802400.0,177.00881958007812
2021-03-24,183.72000122070312,179.52999877929688,179.52999877929688,181.72999572753906,812900.0,179.17791748046875
2021-03-25,186.50999450683594,179.5,180.47999572753906,185.64999389648438,627900.0,183.04287719726562
2021-03-26,187.67999267578125,184.8300018310547,186.7899932861328,187.32000732421875,804400.0,184.68942260742188
2021-03-29,187.91000366210938,183.97999572753906,187.47999572753906,185.05999755859375,862500.0,182.46116638183594
2021-03-30,186.9199981689453,182.47000122070312,185.36000061035156,186.07000732421875,631000.0,183.4569854736328
2021-03-31,186.77000427246094,183.49000549316406,186.69000244140625,183.49000549316406,729900.0,180.91322326660156
2021-04-01,186.7899932861328,181.57000732421875,183.25,185.9600067138672,829000.0,183.34852600097656
2021-04-05,187.8000030517578,182.27999877929688,187.5,183.22999572753906,998300.0,180.6568603515625
2021-04-06,184.47000122070312,180.67999267578125,181.25999450683594,183.64999389648438,901400.0,181.07095336914062
2021-04-07,184.72999572753906,181.0500030517578,184.49000549316406,182.6199951171875,443900.0,180.055419921875
2021-04-08,183.0500030517578,179.60000610351562,183.0500030517578,180.5,546200.0,177.96519470214844
2021-04-09,184.4600067138672,181.24000549316406,182.16000366210938,183.97000122070312,831000.0,181.386474609375
2021-04-12,188.52999877929688,184.0500030517578,184.0500030517578,188.05999755859375,613600.0,185.41903686523438
2021-04-13,188.91000366210938,185.44000244140625,188.77000427246094,187.41000366210938,632300.0,184.77816772460938
2021-04-14,189.49000549316406,187.10000610351562,187.47000122070312,187.77000427246094,765900.0,185.1331024169922
2021-04-15,190.1999969482422,188.08999633789062,188.2899932861328,189.4600067138672,609300.0,186.79937744140625
2021-04-16,193.1699981689453,190.5500030517578,191.27999877929688,192.9199981689453,677500.0,190.21078491210938
2021-04-19,196.1699981689453,192.35000610351562,193.58999633789062,192.5399932861328,869200.0,189.8361053466797
2021-04-20,198.52000427246094,190.91000366210938,198.0,193.91000366210938,1772900.0,191.18687438964844
2021-04-21,202.5399932861328,194.4499969482422,194.4499969482422,199.8699951171875,1220800.0,197.0631866455078
2021-04-22,201.1199951171875,197.14999389648438,199.0,200.3000030517578,983100.0,197.48715209960938
2021-04-23,201.38999938964844,197.27000427246094,200.97999572753906,199.75,519700.0,196.9448699951172
2021-04-26,199.49000549316406,196.32000732421875,199.07000732421875,197.13999938964844,497700.0,194.3715057373047
2021-04-27,199.16000366210938,197.05999755859375,198.55999755859375,197.27999877929688,578400.0,194.50955200195312
2021-04-28,199.27000427246094,196.1300048828125,196.97000122070312,197.6300048828125,516700.0,194.85464477539062
2021-04-29,201.5399932861328,198.19000244140625,200.0,200.67999267578125,750300.0,197.86180114746094
2021-04-30,202.47000122070312,199.11000061035156,199.88999938964844,200.16000366210938,544700.0,197.34912109375
2021-05-03,203.6300048828125,201.33999633789062,201.33999633789062,201.86000061035156,780700.0,199.0252227783203
2021-05-04,205.1999969482422,201.97000122070312,205.00999450683594,204.14999389648438,714500.0,201.2830810546875
2021-05-05,204.82000732421875,200.64999389648438,204.11000061035156,202.80999755859375,832400.0,199.96188354492188
2021-05-06,204.8800048828125,202.07000732421875,204.19000244140625,204.16000366210938,513700.0,201.29293823242188
2021-05-07,204.97999572753906,202.8800048828125,202.89999389648438,204.47000122070312,392500.0,201.5985870361328
2021-05-10,210.17999267578125,204.80999755859375,204.80999755859375,208.58999633789062,999600.0,205.6607208251953
2021-05-11,207.94000244140625,201.8300018310547,207.92999267578125,204.2100067138672,741200.0,201.3422393798828
2021-05-12,205.91000366210938,201.27000427246094,204.75,201.7899932861328,735400.0,198.95620727539062
2021-05-13,205.00999450683594,199.6300048828125,201.27000427246094,204.5,479300.0,201.62815856933594
2021-05-14,206.4600067138672,201.13999938964844,205.75999450683594,202.80999755859375,602500.0,199.96188354492188
2021-05-17,204.75999450683594,202.00999450683594,203.91000366210938,204.5800018310547,825300.0,201.70703125
2021-05-18,204.8300018310547,199.99000549316406,204.6199951171875,200.0399932861328,800800.0,197.23080444335938
2021-05-19,199.66000366210938,191.6699981689453,199.02999877929688,194.5800018310547,1973200.0,191.84747314453125
2021-05-20,197.99000549316406,193.11000061035156,194.6999969482422,196.9499969482422,980500.0,194.18418884277344
2021-05-21,198.5,194.19000244140625,197.52000427246094,194.94000244140625,707200.0,192.20242309570312
2021-05-24,194.92999267578125,190.50999450683594,194.9199981689453,190.64999389648438,1085500.0,187.97265625
2021-05-25,191.94000244140625,187.16000366210938,191.47000122070312,188.0,1146400.0,185.35987854003906
2021-05-26,189.52000427246094,187.4199981689453,188.5399932861328,189.00999450683594,716100.0,186.35568237304688
2021-05-27,190.27999877929688,187.5,189.85000610351562,188.63999938964844,1011600.0,185.99087524414062
2021-05-28,191.4499969482422,188.63999938964844,189.55999755859375,189.72999572753906,702500.0,187.06556701660156
2021-06-01,195.35000610351562,190.08999633789062,191.5,194.64999389648438,1884200.0,191.91647338867188
2021-06-02,198.0,191.0399932861328,195.77000427246094,191.3300018310547,1605400.0,188.6431121826172
2021-06-03,192.8000030517578,188.9600067138672,190.7899932861328,191.13999938964844,918300.0,188.45578002929688
2021-06-04,193.05999755859375,188.7899932861328,191.55999755859375,192.75999450683594,681800.0,190.0530242919922
2021-06-07,195.27999877929688,191.32000732421875,193.75999450683594,193.00999450683594,1111500.0,190.2995147705078
2021-06-08,198.75,193.3699951171875,193.3699951171875,197.8699951171875,1305700.0,195.09124755859375
2021-06-09,198.86000061035156,195.67999267578125,197.50999450683594,197.02999877929688,871300.0,194.26304626464844
2021-06-10,197.97000122070312,194.10000610351562,197.3699951171875,195.85000610351562,925900.0,193.09963989257812
2021-06-11,200.5500030517578,196.14999389648438,196.35000610351562,199.44000244140625,812800.0,196.63922119140625
2021-06-14,200.94000244140625,197.9199981689453,199.05999755859375,198.58999633789062,793900.0,195.80116271972656
2021-06-15,200.69000244140625,198.07000732421875,199.24000549316406,200.66000366210938,1136300.0,197.8420867919922
