Date,High,Low,Open,Close,Volume,Adj Close
2021-01-25,115.4000015258789,113.01000213623047,113.05999755859375,114.72000122070312,4689300.0,113.03019714355469
2021-01-26,115.12000274658203,113.79000091552734,114.25,114.7300033569336,4142400.0,113.04005432128906
2021-01-27,117.77999877929688,113.5,115.19999694824219,114.29000091552734,9104900.0,112.60652923583984
2021-01-28,124.06999969482422,117.1500015258789,117.91000366210938,120.38999938964844,11296300.0,118.6166763305664
2021-01-29,124.72000122070312,119.70999908447266,120.25,123.58999633789062,10995100.0,121.76953887939453
2021-02-01,124.81999969482422,122.5,123.23999786376953,122.54000091552734,8337100.0,120.7350082397461
2021-02-02,123.72000122070312,120.2300033569336,123.4000015258789,120.23999786376953,7277000.0,118.46888732910156
2021-02-03,120.88999938964844,118.9000015258789,119.73999786376953,120.22000122070312,4991900.0,118.44918060302734
2021-02-04,120.87000274658203,118.79000091552734,119.83000183105469,119.73999786376953,4377900.0,117.97624969482422
2021-02-05,124.31999969482422,120.04000091552734,120.43000030517578,124.02999877929688,5803400.0,122.20305633544922
2021-02-08,125.80000305175781,123.7699966430664,125.0,124.5,3456000.0,122.66613006591797
2021-02-09,125.27999877929688,123.61000061035156,124.83000183105469,125.1500015258789,3424500.0,123.30656433105469
2021-02-10,126.19999694824219,124.76000213623047,125.79000091552734,125.29000091552734,4195400.0,123.44449615478516
2021-02-11,126.87000274658203,125.19999694824219,125.69000244140625,126.83999633789062,3697400.0,124.97166442871094
2021-02-12,128.5399932861328,126.25,126.41000366210938,128.22999572753906,3658700.0,126.34119415283203
2021-02-16,128.5,126.8499984741211,128.49000549316406,128.02000427246094,5174000.0,126.13429260253906
2021-02-17,128.0,126.38999938964844,127.37000274658203,127.23999786376953,3161800.0,125.36576843261719
2021-02-18,126.66000366210938,124.06999969482422,125.47000122070312,125.41000366210938,5427900.0,123.56273651123047
2021-02-19,125.38999938964844,122.66999816894531,125.25,123.04000091552734,6204200.0,121.2276382446289
2021-02-22,122.94999694824219,120.52999877929688,122.94999694824219,122.55000305175781,4842000.0,120.74485778808594
2021-02-23,123.18000030517578,120.20999908447266,122.25,120.80000305175781,5565900.0,119.02063751220703
2021-02-24,122.91000366210938,120.66000366210938,120.80000305175781,122.37999725341797,4127400.0,120.57736206054688
2021-02-25,122.76000213623047,120.7699966430664,121.66000366210938,121.58000183105469,3468900.0,119.78914642333984
2021-02-26,122.36000061035156,119.66000366210938,122.19000244140625,119.77999877929688,5197500.0,118.01565551757812
2021-03-01,122.94999694824219,120.61000061035156,120.98999786376953,122.20999908447266,3858600.0,120.40985870361328
2021-03-02,123.0999984741211,121.19000244140625,122.20999908447266,122.52999877929688,4908100.0,120.72515869140625
2021-03-03,121.88999938964844,119.05999755859375,121.69000244140625,119.18000030517578,5239500.0,117.42449951171875
2021-03-04,119.80999755859375,114.73999786376953,119.0,116.01000213623047,6699600.0,114.30118560791016
2021-03-05,117.58000183105469,114.80000305175781,117.0,117.25,4859500.0,115.52293395996094
2021-03-08,118.27999877929688,115.55999755859375,117.0,115.62999725341797,3931600.0,113.9267807006836
2021-03-09,119.33999633789062,116.48999786376953,116.73999786376953,116.69999694824219,5176100.0,114.98102569580078
2021-03-10,119.19999694824219,115.31999969482422,117.23999786376953,115.87999725341797,7640200.0,114.173095703125
2021-03-11,117.87000274658203,115.83999633789062,116.69000244140625,117.5199966430664,4915700.0,115.7889404296875
2021-03-12,117.2699966430664,116.12000274658203,117.08999633789062,116.70999908447266,3714000.0,114.99087524414062
2021-03-15,118.22000122070312,116.54000091552734,117.19000244140625,118.0999984741211,4651800.0,116.36040496826172
2021-03-16,119.44000244140625,117.52999877929688,118.44999694824219,118.22000122070312,3870500.0,116.4786376953125
2021-03-17,118.22000122070312,116.91999816894531,117.66999816894531,117.62000274658203,3797200.0,115.8874740600586
2021-03-18,119.1500015258789,117.30999755859375,117.5,118.11000061035156,4253000.0,116.37025451660156
2021-03-19,120.98999786376953,117.56999969482422,118.37999725341797,120.25,11275200.0,118.4787368774414
2021-03-22,122.22000122070312,120.01000213623047,120.26000213623047,121.47000122070312,5173100.0,119.6807632446289
2021-03-23,122.1500015258789,119.87000274658203,121.7699966430664,120.48999786376953,3788500.0,118.71520233154297
2021-03-24,120.44999694824219,117.94999694824219,120.0,118.0199966430664,6521300.0,116.28157806396484
2021-03-25,119.5,117.23999786376953,118.7300033569336,119.05000305175781,5320100.0,117.29641723632812
2021-03-26,122.30000305175781,118.94000244140625,119.27999877929688,122.06999969482422,4857000.0,120.27192687988281
2021-03-29,122.73999786376953,120.05000305175781,121.0,122.2300033569336,4810100.0,120.42957305908203
2021-03-30,122.48999786376953,119.37999725341797,121.5,119.75,5054400.0,117.9861068725586
2021-03-31,121.44999694824219,119.75,120.0,119.83999633789062,5792800.0,118.07476806640625
2021-04-01,120.87000274658203,118.77999877929688,120.27999877929688,118.94000244140625,4015100.0,117.18803405761719
2021-04-05,120.3499984741211,119.08000183105469,119.6500015258789,119.86000061035156,6314600.0,118.094482421875
2021-04-06,122.01000213623047,119.5999984741211,120.01000213623047,119.97000122070312,5146400.0,118.20286560058594
2021-04-07,120.87999725341797,119.5999984741211,119.81999969482422,120.11000061035156,4313000.0,118.3407974243164
2021-04-08,121.56999969482422,119.54000091552734,121.01000213623047,119.77999877929688,3768800.0,118.01565551757812
2021-04-09,120.93000030517578,119.3499984741211,119.6500015258789,120.9000015258789,4102500.0,119.1191635131836
2021-04-12,121.37000274658203,120.4800033569336,120.55999755859375,121.04000091552734,2915900.0,119.25709533691406
2021-04-13,123.63999938964844,120.91000366210938,121.05000305175781,123.01000213623047,4944600.0,121.19808959960938
2021-04-14,122.83000183105469,121.29000091552734,122.55000305175781,121.5,4726500.0,120.14986419677734
2021-04-15,124.68000030517578,121.9000015258789,122.4000015258789,123.94000244140625,4510900.0,122.562744140625
2021-04-16,124.61000061035156,122.94999694824219,124.38999938964844,124.3499984741211,6243100.0,122.96819305419922
2021-04-19,125.41999816894531,123.58999633789062,123.5999984741211,124.52999877929688,6853100.0,123.14619445800781
2021-04-20,122.0,119.01000213623047,120.5,120.0,9908200.0,118.66653442382812
2021-04-21,122.8499984741211,119.86000061035156,120.43000030517578,122.5999984741211,7040300.0,121.23764038085938
2021-04-22,124.81999969482422,122.51000213623047,122.80999755859375,123.5,6366900.0,122.12763214111328
2021-04-23,124.11000061035156,122.6500015258789,123.62000274658203,123.30999755859375,5227000.0,121.93975067138672
2021-04-26,123.4000015258789,121.94999694824219,123.38999938964844,122.58000183105469,4377500.0,121.21786499023438
2021-04-27,122.55000305175781,121.0,122.0,121.69999694824219,3384900.0,120.3476333618164
2021-04-28,121.91999816894531,120.54000091552734,121.5199966430664,121.44999694824219,3755900.0,120.10041809082031
2021-04-29,121.51000213623047,120.01000213623047,121.5,121.01000213623047,3889200.0,119.6653060913086
2021-04-30,121.1500015258789,119.3499984741211,120.5,120.08000183105469,4773500.0,118.74564361572266
2021-05-03,120.66000366210938,119.18000030517578,120.55000305175781,119.52999877929688,4917600.0,118.20175170898438
2021-05-04,119.29000091552734,116.43000030517578,119.19999694824219,117.54000091552734,9221800.0,116.2338638305664
2021-05-05,118.87000274658203,117.18000030517578,117.80000305175781,118.51000213623047,5632400.0,117.19308471679688
2021-05-06,118.87999725341797,116.69999694824219,118.05000305175781,118.79000091552734,4305300.0,117.469970703125
2021-05-07,120.41999816894531,118.76000213623047,119.7699966430664,118.94999694824219,4076600.0,117.62818908691406
2021-05-10,119.94999694824219,118.75,119.19999694824219,118.94000244140625,3923200.0,117.6183090209961
2021-05-11,119.26000213623047,117.95999908447266,118.86000061035156,118.38999938964844,5520800.0,117.07441711425781
2021-05-12,117.5999984741211,116.25,117.16999816894531,116.3499984741211,4745500.0,115.05708312988281
2021-05-13,118.02999877929688,116.66999816894531,117.0,117.44999694824219,4519500.0,116.14485931396484
2021-05-14,118.81999969482422,117.33000183105469,117.98999786376953,118.30999755859375,3800500.0,116.99530792236328
2021-05-17,118.3499984741211,116.66999816894531,118.0,116.73999786376953,3732400.0,115.4427490234375
2021-05-18,118.0,116.72000122070312,116.72000122070312,116.9800033569336,3398400.0,115.68009185791016
2021-05-19,116.43000030517578,115.16000366210938,116.16000366210938,116.37999725341797,3430800.0,115.08674621582031
2021-05-20,117.97000122070312,116.41000366210938,116.55000305175781,117.80000305175781,2858200.0,116.49098205566406
2021-05-21,118.94999694824219,116.9800033569336,118.2300033569336,117.12999725341797,4629300.0,115.82841491699219
2021-05-24,118.26000213623047,117.23999786376953,118.04000091552734,117.29000091552734,3096000.0,115.98664093017578
2021-05-25,119.23999786376953,117.55999755859375,118.0,118.4000015258789,4704500.0,117.08431243896484
2021-05-26,118.27999877929688,116.05000305175781,117.5199966430664,116.75,6692900.0,115.45264434814453
2021-05-27,117.56999969482422,115.61000061035156,117.0,115.69000244140625,10358900.0,114.40442657470703
2021-05-28,117.81999969482422,116.29000091552734,116.47000122070312,116.6500015258789,4813000.0,115.353759765625
2021-06-01,111.30000305175781,105.69000244140625,110.1500015258789,105.79000091552734,25124100.0,104.61443328857422
2021-06-02,107.93000030517578,105.36000061035156,105.79000091552734,106.9000015258789,19215100.0,105.71209716796875
2021-06-03,109.66999816894531,106.55000305175781,107.0,109.19999694824219,12118000.0,107.98654174804688
2021-06-04,109.91000366210938,108.41000366210938,109.30000305175781,109.29000091552734,7197200.0,108.07554626464844
2021-06-07,110.87999725341797,109.72000122070312,109.9800033569336,110.0,7933600.0,108.77765655517578
2021-06-08,110.5,107.83000183105469,110.5,107.9000015258789,8173900.0,106.70098876953125
2021-06-09,109.52999877929688,107.5999984741211,107.80999755859375,109.05000305175781,13780400.0,107.83821105957031
2021-06-10,110.25,108.98999786376953,109.05000305175781,110.1500015258789,8012600.0,108.92598724365234
2021-06-11,110.33000183105469,109.51000213623047,110.33000183105469,109.91000366210938,6517500.0,108.68865203857422
2021-06-14,110.55999755859375,109.62999725341797,110.08000183105469,110.4800033569336,4888700.0,109.2523193359375
2021-06-15,111.4000015258789,110.0999984741211,110.94000244140625,110.41000366210938,5398800.0,109.18309783935547
2021-06-16,111.11000061035156,109.80000305175781,110.19000244140625,110.05999755859375,7051500.0,108.83698272705078
2021-06-17,111.98999786376953,109.7300033569336,109.75,111.62999725341797,5967400.0,110.38953399658203
2021-06-18,111.3499984741211,110.0,110.0,110.33000183105469,8831800.0,109.1039810180664
2021-06-21,112.16999816894531,109.7300033569336,110.25,111.44000244140625,4743300.0,110.20165252685547
2021-06-22,111.91999816894531,110.5,111.66000366210938,110.95999908447266,6519400.0,109.72698211669922
2021-06-23,111.26000213623047,110.5999984741211,110.5999984741211,110.83999633789062,4356100.0,109.60831451416016
2021-06-24,113.48999786376953,111.41000366210938,111.5,111.69999694824219,9718600.0,110.45875549316406
2021-06-25,113.26000213623047,111.51000213623047,111.87999725341797,112.72000122070312,8750400.0,111.4674301147461
2021-06-28,116.36000061035156,112.73999786376953,112.98999786376953,115.69999694824219,9567200.0,114.41431427001953
2021-06-29,118.83999633789062,115.45999908447266,115.73999786376953,117.20999908447266,8150200.0,115.90753173828125
2021-06-30,117.18000030517578,115.25,117.0,115.93000030517578,5844600.0,114.64176177978516
2021-07-01,117.29000091552734,115.4800033569336,115.61000061035156,117.16000366210938,4739600.0,115.85809326171875
2021-07-02,118.25,116.6500015258789,116.91999816894531,118.04000091552734,4787000.0,116.72830963134766
2021-07-06,119.06999969482422,117.76000213623047,118.0,118.81999969482422,5040400.0,117.4996337890625
2021-07-07,119.9800033569336,118.75,119.08000183105469,119.87000274658203,4068700.0,118.53797149658203
2021-07-08,119.43000030517578,117.95999908447266,118.86000061035156,119.26000213623047,3908900.0,117.93474578857422
2021-07-09,120.23999786376953,119.23999786376953,119.6500015258789,119.73999786376953,4353600.0,118.40940856933594
2021-07-12,119.69000244140625,118.44000244140625,118.80999755859375,118.80999755859375,3905200.0,117.48974609375
2021-07-13,119.26000213623047,118.11000061035156,118.56999969482422,118.6500015258789,3877100.0,117.33153533935547
2021-07-14,118.30000305175781,116.86000061035156,118.12000274658203,117.16999816894531,4660300.0,116.30908966064453
2021-07-15,117.16000366210938,116.2699966430664,116.69999694824219,116.66000366210938,5761200.0,115.80284118652344
2021-07-16,117.80999755859375,116.43000030517578,117.04000091552734,117.51000213623047,3977600.0,116.64659881591797
2021-07-19,119.33000183105469,116.93000030517578,116.9800033569336,118.79000091552734,6739700.0,117.91719055175781
2021-07-20,120.0,118.0999984741211,118.54000091552734,118.7300033569336,4678400.0,117.8576431274414
2021-07-21,119.29000091552734,117.2300033569336,119.22000122070312,118.9800033569336,4285300.0,118.10579681396484
2021-07-22,118.75,115.86000061035156,118.0,118.25,6958000.0,117.38116455078125
2021-07-23,121.0999984741211,119.2699966430664,119.62999725341797,120.80000305175781,4736100.0,119.91242980957031
2021-07-26,120.48999786376953,118.37999725341797,120.23999786376953,119.5199966430664,4954800.0,118.64183044433594
2021-07-27,121.2300033569336,119.5999984741211,119.5999984741211,119.80999755859375,5630800.0,118.92969512939453
2021-07-28,121.06999969482422,119.27999877929688,119.80999755859375,120.5199966430664,3796100.0,119.63447570800781
2021-07-29,121.4000015258789,120.41999816894531,121.08000183105469,121.08999633789062,3925500.0,120.20028686523438
2021-07-30,121.41999816894531,120.4000015258789,121.0,120.9800033569336,4688800.0,120.09110260009766
2021-08-02,121.77999877929688,120.18000030517578,121.5,120.91999816894531,3646100.0,120.03153991699219
2021-08-03,122.55000305175781,121.06999969482422,121.37999725341797,122.12000274658203,3696200.0,121.22273254394531
2021-08-04,122.6500015258789,121.01000213623047,121.37999725341797,121.56999969482422,3513400.0,120.67676544189453
2021-08-05,122.36000061035156,120.83000183105469,122.36000061035156,122.20999908447266,3258100.0,121.31205749511719
2021-08-06,122.20999908447266,121.22000122070312,122.0,122.16999816894531,3550300.0,121.2723617553711
2021-08-09,123.26000213623047,122.02999877929688,122.38999938964844,123.16000366210938,4271200.0,122.25508880615234
