Date,High,Low,Open,Close,Volume,Adj Close
2021-01-25,127.4800033569336,124.43000030517578,126.69000244140625,125.4800033569336,1365400.0,124.80490112304688
2021-01-26,125.94999694824219,123.87000274658203,125.5,123.91999816894531,1476600.0,123.2532958984375
2021-01-27,123.0,118.11000061035156,122.08000183105469,118.80000305175781,1923500.0,118.16085052490234
2021-01-28,122.66999816894531,118.77999877929688,119.0,121.55999755859375,1677900.0,120.90599060058594
2021-01-29,121.69000244140625,119.27999877929688,121.20999908447266,120.16999816894531,1822000.0,119.52346801757812
2021-02-01,122.08999633789062,120.18000030517578,120.69000244140625,120.83000183105469,1292700.0,120.17992401123047
2021-02-02,125.8499984741211,122.41999816894531,122.5,123.19000244140625,1489200.0,122.52722930908203
2021-02-03,124.5999984741211,121.9000015258789,123.5,122.1500015258789,1448400.0,121.4928207397461
2021-02-04,124.33999633789062,121.5999984741211,122.51000213623047,124.06999969482422,1251200.0,123.4024887084961
2021-02-05,125.95999908447266,123.11000061035156,124.51000213623047,123.18000030517578,1919700.0,122.51728057861328
2021-02-08,125.73999786376953,122.56999969482422,123.91999816894531,123.41000366210938,2065300.0,122.74604034423828
2021-02-09,123.48999786376953,122.36000061035156,123.41000366210938,123.23999786376953,1988300.0,122.57695007324219
2021-02-10,125.73999786376953,123.87999725341797,124.58999633789062,125.08000183105469,1112600.0,124.40705108642578
2021-02-11,127.26000213623047,125.11000061035156,125.69999694824219,126.95999908447266,1122200.0,126.27694702148438
2021-02-12,128.60000610351562,126.31999969482422,126.93000030517578,127.9800033569336,1278000.0,127.29145812988281
2021-02-16,131.0800018310547,127.8499984741211,129.30999755859375,127.94999694824219,2132500.0,127.26160430908203
2021-02-17,136.97999572753906,129.58999633789062,132.8000030517578,130.1199951171875,4214700.0,129.41993713378906
2021-02-18,130.38999938964844,127.58000183105469,129.0,127.68000030517578,1941400.0,126.9930648803711
2021-02-19,128.89999389648438,126.48999786376953,128.41000366210938,126.87000274658203,1263900.0,126.18742370605469
2021-02-22,126.16000366210938,123.08999633789062,125.94999694824219,123.5,1340100.0,122.83555603027344
2021-02-23,123.51000213623047,120.41000366210938,123.51000213623047,122.41999816894531,2125400.0,121.76136016845703
2021-02-24,125.41000366210938,122.01000213623047,122.26000213623047,125.0199966430664,1898400.0,124.34738159179688
2021-02-25,125.25,121.93000030517578,124.80999755859375,122.0999984741211,1430900.0,121.44308471679688
2021-02-26,123.51000213623047,120.6500015258789,122.93000030517578,122.06999969482422,1909700.0,121.41325378417969
2021-03-01,125.1500015258789,122.87999725341797,123.05000305175781,124.4800033569336,1404400.0,123.81028747558594
2021-03-02,125.88999938964844,123.16999816894531,124.56999969482422,123.63999938964844,1267300.0,122.97480010986328
2021-03-03,122.77999877929688,119.25,122.77999877929688,119.30000305175781,1612400.0,118.65814971923828
2021-03-04,118.83000183105469,113.33999633789062,118.69000244140625,114.98999786376953,2725000.0,114.371337890625
2021-03-05,116.19000244140625,112.47000122070312,115.87999725341797,116.13999938964844,2441500.0,115.51515197753906
2021-03-08,118.95999908447266,115.2699966430664,116.30999755859375,116.08000183105469,2766600.0,115.45547485351562
2021-03-09,121.38999938964844,117.54000091552734,117.87000274658203,119.83999633789062,2291100.0,119.19524383544922
2021-03-10,122.20999908447266,119.69000244140625,120.58999633789062,119.98999786376953,1934600.0,119.34444427490234
2021-03-11,122.91999816894531,120.9000015258789,121.41999816894531,121.83000183105469,1818700.0,121.17454528808594
2021-03-12,122.02999877929688,119.27999877929688,120.56999969482422,121.44000244140625,1368700.0,120.78663635253906
2021-03-15,124.27999877929688,120.33999633789062,120.91999816894531,124.04000091552734,1230000.0,123.37265014648438
2021-03-16,125.30999755859375,122.44999694824219,124.75,123.0,1345500.0,122.3382339477539
2021-03-17,123.11000061035156,121.5,122.33999633789062,122.5199966430664,1453000.0,121.86082458496094
2021-03-18,123.94000244140625,122.12999725341797,123.5999984741211,122.58999633789062,2067500.0,121.93045043945312
2021-03-19,123.5,121.51000213623047,122.87000274658203,122.69000244140625,2597000.0,122.02992248535156
2021-03-22,123.83000183105469,121.72000122070312,122.16999816894531,123.61000061035156,1772900.0,122.94496154785156
2021-03-23,124.2300033569336,121.47000122070312,123.1500015258789,121.9800033569336,1338300.0,121.32373046875
2021-03-24,122.95999908447266,120.73999786376953,122.12000274658203,120.83999633789062,1477500.0,120.18985748291016
2021-03-25,122.33000183105469,119.87999725341797,120.86000061035156,121.9000015258789,967300.0,121.2441635131836
